mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
190,-3.681177937531863e-15,12.99497895622987,5.383025399281865e-14,-7.479806497045864e-17,-1.1722873951453575e-17
191,3.681177937531886e-15,12.99497895622995,4.682564063784428e-14,-8.130775139812436e-17,1.0516699034563452e-17
192,7.952029201424214e-16,12.986649223205786,3.835335659141518e-14,3.7108950170574326e-17,-2.1725306217193954e-17
193,7.953736552371739e-16,12.98943753890418,3.803247203234103e-14,9.760360651211303e-18,1.547693462234255e-16
194,-6.563842708285881e-15,12.989437538904195,3.61180422338592e-14,6.480346265164008e-16,4.441037875641904e-16
195,7.97704898895478e-16,13.027509637078564,1.3499334809139434e-14,7.269798709471536e-19,-1.802616604866822e-17
196,-7.977049016831355e-16,13.027509682604466,4.1719149359407975e-14,2.7008744866593847e-16,-8.509283043842153e-17
197,7.985291066283629e-16,13.040969970841061,3.6119718339513966e-14,-5.64163616101441e-17,-6.708197475448292e-16
198,7.984269312222366e-16,13.039301319827603,4.140159825235862e-14,1.5833586883024636e-17,4.945341519718547e-16
199,-3.693733441281778e-15,13.039301319827537,4.487592363294689e-14,2.812073151919024e-16,4.0167035096065037e-16
200,3.845892823097617e-14,13.046600519196746,2.809073250686171e-14,-8.71236913722092e-16,-1.062411289064388e-14
201,3.8458928230976616e-14,13.046600519196897,2.775210567793953e-14,-9.157756001546176e-16,-1.1230895553482396e-14
202,-3.266482287883135e-14,13.046500333854395,2.7206416870583096e-14,3.7109529858747603e-16,1.1843915645348943e-14
203,-3.556172789111664e-14,13.046500333854505,2.7126244249436437e-14,2.775345803326078e-16,9.847906556247674e-15
204,3.694206131642969e-15,13.04096997084108,3.5510230551568877e-14,4.801909187323434e-18,-7.842222202493916e-16
205,7.342840641947444e-16,11.991768805601446,4.8359009471723597e-14,-2.9749712578265373e-17,2.5562671888265364e-19
206,3.4047685290926457e-15,12.019222144979425,4.5087796058307296e-14,-3.2687610606244636e-16,-1.534623705508888e-18
207,-3.4303263662186987e-15,12.10944423183744,4.5890688470351003e-14,-4.3656333387039604e-17,4.891323770579813e-18
208,-3.443156031017428e-15,12.154734415279849,6.378063683565158e-14,-5.214710412776893e-17,3.1970566830161053e-20
209,8.894414978571618e-15,12.228249720861902,5.5351385170073566e-14,-5.227084602581461e-17,5.76686756385581e-18
210,7.491716981992453e-16,12.23490231993172,6.26583219609796e-14,-3.546797045114219e-16,-1.0236406605798918e-17
211,3.4009534372155454e-15,12.005754434507313,4.664568003091493e-14,-3.49028396245607e-16,-3.273679108997424e-17
212,-3.400953437215557e-15,12.005754434507354,4.637612185084776e-14,3.113582999823665e-16,3.6488862496180074e-17
213,-0.038790364874241666,12.522502508240114,4.675894021523072e-14,2.4682456091203696e-05,-2.924349078122278e-05
214,0.03879036487424444,12.522502508240114,4.9950028630679084e-14,-2.4682456091373048e-05,2.9243490781229375e-05
215,7.668588214020049e-16,12.523754962425443,4.613991076697132e-14,-1.0005721358431022e-17,-1.8910338442872996e-17
216,9.133737737000297e-15,12.557276246046738,5.3016484681099766e-14,-2.0517653931871058e-16,-2.63260578932424e-17
217,6.371697674199468e-15,12.609194435953933,6.070965178164848e-14,-5.531266841368608e-17,-4.376825808027771e-18
218,3.5067100620733715e-15,12.379087410481516,7.631718544177569e-14,-1.190074514628714e-15,-1.9305638461291057e-16
219,1.7250257929037317e-14,12.379087410481487,6.419782683143828e-14,-2.0942720214273125e-15,-1.7416680873531083e-16
220,-3.574430161521792e-15,12.618147103378638,7.576270826989817e-14,-5.58556514107935e-17,1.006598643970904e-17
221,3.5501672221360298e-15,12.532496153578132,4.683356763018172e-14,-1.9401120250270298e-16,3.4535121446333927e-18
222,6.332940379281751e-15,12.532496153578112,4.6380689016371435e-14,-4.1688674674899076e-16,4.498719037809677e-17
223,6.458332664167243e-15,12.78063970679344,3.8240442147489403e-14,-5.185158204132926e-16,-9.813273961491452e-18
