mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
21,4.853419906289061e-16,7.92623621711697,1.74904889221386e-14,-7.485728432358108e-17,-1.8734519713843796e-18
22,4.849660210880356e-16,7.920096168555502,1.917061421555906e-14,-8.291414285051487e-17,-8.265542255977729e-18
23,4.853419906289043e-16,7.926236217116941,2.102516225631184e-14,-8.355894015431166e-17,8.1438996975308e-18
24,4.778281224973025e-16,7.803525438191405,1.4569646128609112e-14,1.292231794177767e-17,1.5689857064487133e-19
25,4.775852633129328e-16,7.799559246722341,1.193882898693389e-14,1.2912111063177779e-17,-1.807145726809752e-20
26,4.737190731061717e-16,7.736419569070745,1.1444933994023145e-14,1.0612637537698018e-17,1.1652218106757156e-18
27,4.730813361908056e-16,7.726004534861533,9.51602333935593e-15,9.688966449681333e-18,1.896941375003304e-18
28,4.764886611167877e-16,7.781650373781856,1.0472874017262902e-14,1.0426401842060664e-17,-4.14358080204838e-20
29,4.77696299220015e-16,7.801372600697699,1.390171205828602e-14,1.2654003797466697e-17,5.426960521315858e-20
30,4.776962992200173e-16,7.801372600697737,1.2587762948189211e-14,1.3021171721656828e-17,2.3170316082240367e-19
31,4.764886611167898e-16,7.781650373781891,1.0879732215431048e-14,9.697865670661542e-18,2.4255005517876523e-18
32,4.68120617762331e-16,7.644989854842309,1.589185037106125e-14,-1.245056307877122e-16,-3.0525861056206884e-18
33,4.676324358170692e-16,7.637017238646328,1.7553164847377632e-14,-8.22683286994086e-17,-5.6137739106817075e-18
34,4.625297447394343e-16,7.553683969312058,1.6052214666551547e-14,-1.0737655135283584e-16,-9.009536401271028e-18
35,4.626759131006465e-16,7.5560710798048785,1.9425360862984792e-14,-1.1710302968348785e-16,-8.433623061279992e-18
36,4.627336302800099e-16,7.557013672875853,1.716019286310707e-14,-1.0985807749337711e-16,-9.595636580768602e-18
37,4.678390123403368e-16,7.640390889292562,1.9077330291967882e-14,-1.341525023199253e-16,-1.743233525404564e-17
38,4.678390123403321e-16,7.640390889292486,1.5921637158917956e-14,-1.6695982108225241e-16,-8.374861254205952e-19
39,4.626759131006422e-16,7.55607107980481,1.5305661361801915e-14,-8.885987027476538e-17,-9.097600309581017e-18
40,4.577108208672186e-16,7.474984970130077,1.1333216485875806e-14,1.2108068733726022e-17,1.4942740069886892e-19
41,4.541320673074013e-16,7.416539489158599,1.0584505950639675e-14,1.084441930761105e-17,6.374674486727652e-19
